#Software: Microsoft Internet Information Services 6.0
#Version: 1.0
#Date: 2013-06-03 04:08:22
#Fields: date time s-sitename s-computername s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken 
2013-06-03 04:08:45 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /admin/WebEditor/admin_login.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 334 437
2013-06-03 04:08:45 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /admin/ewebeditor/admin_login.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 335 468
2013-06-03 04:08:45 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /123.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 310 437
2013-06-03 04:08:46 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /denglu.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 313 406
2013-06-03 04:08:46 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /lib - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 306 406
2013-06-03 04:08:46 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /soft - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 307 343
2013-06-03 04:08:46 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /rss.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 310 343
2013-06-03 04:08:46 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /online/ - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 310 375
2013-06-03 04:08:46 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /20081104.zip - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 315 359
2013-06-03 04:08:46 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /qq/ - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 306 375
2013-06-03 04:08:46 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /soft/ - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 308 359
2013-06-03 04:08:46 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /link.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 311 390
2013-06-03 04:08:46 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /foot.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 311 375
2013-06-03 04:08:46 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /users/.htpasswd - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 318 375
2013-06-03 04:08:46 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /online - 80 - 117.23.98.11 HTTP/1.1 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.1;+Trident/5.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0) AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=NNLLICACIICBKGPLNKKHIKPH - www.178898.com 403 0 0 2655 429 375
2013-06-03 04:08:46 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /scripts/.htaccess - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 320 390
2013-06-03 04:08:46 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /Admin_Database.asp - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 321 343
2013-06-03 04:08:47 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /cmirserver.rar - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 317 359
2013-06-03 04:08:47 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /320.rar - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 310 406
2013-06-03 04:08:47 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /120.rar - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 310 390
2013-06-03 04:08:47 W3SVC701445906 CHINESE-43AF4F3 220.168.248.200 GET /130.rar - 80 - 117.23.98.11 HTTP/1.1 Microsoft+URL+Control+-+6.00.8169 AJSTAT_ok_pages=3;+AJSTAT_ok_times=1;+bdshare_firstime=1370232440369;+ASPSESSIONIDQSTQQTRA=ONLLICACPDJDKNAKNFMLJHJF - www.178898.com 403 0 0 2655 310 406
